VAR_ROT0.00_SH_Z0.017_Y0.279/Z0.017Y0.279O_IN0.00OUTA1.77_F7_M.50.PMS 
     0.50000000     0.70400000     0.27900000     0.01700000 
                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53                  54                  55                  56                  57                  58                  59                  60                  61                  62                  63                  64                  65                  66                  67                  68                  69                  70 
BEGIN TRACK 
                MODE                MASS                 AGE               Dtime               LOG_L              LOG_TE                CONV               QSCHW               QDISC               QINTE                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               QTMAX                XCEN               XHE3C                YCEN                  DM                RATE                   M                 MO1              XC_cen              XO_cen              XN_cen              Rhtmax                Xsup                Ysup               XCsup               XOsup               XNsup             XC13sup                LNUC                  LX                 QH1                 QH2                  LY                QHE1                QHE2                  LC                 QC1                 QC2              LNEUTR             L_EX_LT             lgL_SCT              lgL_AC            lgL_AC_T              L_GRAV               Rstar                 r_x              tau_xy             tau_thy                f_th                 n_c            aL_x_tot                  MU                MU_E                 CI1                 CF1                 CI2                 CF2                 CI3                 CF3                 CI4                 CF4                 CI5                 CF5                MFIT             CPU_SEC
                 794    5.0000000000e-01    2.5189630400e+08    1.7818000000e+07   -1.4896000000e+00    3.5486700000e+00    0.0000000000e+00    5.7370196800e-02    7.1167686500e-02    7.1167686500e-02    0.0000000000e+00    0.0000000000e+00    6.9483200000e+00    1.8995000000e+00    1.6979660000e+01    0.0000000000e+00    7.0253000000e-01    1.0606000000e-03    2.7940000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0550000000e-03    7.4800000000e-03    8.2480000000e-04    1.9000000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0492000000e+00    1.0492000000e+00    0.0000000000e+00    3.2016000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -4.8890000000e-02    3.3415100000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.1977000000e-01    0.0000000000e+00    9.9990000000e-01   -8.1483815530e-01    5.7370196800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2794000000e+03
                 795    5.0000000000e-01    2.7181750100e+08    1.9921000000e+07   -1.4912700000e+00    3.5481400000e+00    0.0000000000e+00    5.7370196800e-02    8.7458351800e-02    8.7458351800e-02    0.0000000000e+00    0.0000000000e+00    6.9470000000e+00    1.8945800000e+00    1.6973290000e+01    0.0000000000e+00    7.0238000000e-01    1.1101000000e-03    2.7951000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0540000000e-03    7.4800000000e-03    8.2480000000e-04    1.8950000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0414000000e+00    1.0414000000e+00    0.0000000000e+00    3.2016000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -4.1160000000e-02    3.3433800000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.1984000000e-01    0.0000000000e+00    9.9990000000e-01   -8.0977296520e-01    5.7370196800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2802200000e+03
                 796    5.0000000000e-01    2.9409007600e+08    2.2273000000e+07   -1.4920000000e+00    3.5477400000e+00    0.0000000000e+00    5.7370196800e-02    9.7543116200e-02    9.7543116200e-02    0.0000000000e+00    0.0000000000e+00    6.9458100000e+00    1.8903000000e+00    1.6967710000e+01    0.0000000000e+00    7.0222000000e-01    1.1565000000e-03    2.7963000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0540000000e-03    7.4800000000e-03    8.2490000000e-04    1.8900000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0337000000e+00    1.0337000000e+00    0.0000000000e+00    3.2016000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3520000000e-02    3.3467400000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.1992000000e-01    0.0000000000e+00    9.9990000000e-01   -8.0718864440e-01    5.7370196800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2810200000e+03
                 797    5.0000000000e-01    3.1899157300e+08    2.4901000000e+07   -1.4922700000e+00    3.5474200000e+00    0.0000000000e+00    5.7370196800e-02    1.1215830400e-01    1.1215830400e-01    0.0000000000e+00    0.0000000000e+00    6.9447600000e+00    1.8864900000e+00    1.6962730000e+01    0.0000000000e+00    7.0204000000e-01    1.1991000000e-03    2.7976000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0540000000e-03    7.4800000000e-03    8.2490000000e-04    1.8860000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0272000000e+00    1.0272000000e+00    0.0000000000e+00    3.2016000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.7090000000e-02    3.3505400000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2000000000e-01    0.0000000000e+00    9.9990000000e-01   -8.0718864440e-01    5.7370196800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2816300000e+03
                 798    5.0000000000e-01    3.4683229200e+08    2.7841000000e+07   -1.4923900000e+00    3.5471500000e+00    0.0000000000e+00    5.7370196800e-02    1.2653680060e-01    1.1937689770e-01    0.0000000000e+00    0.0000000000e+00    6.9438300000e+00    1.8830300000e+00    1.6958220000e+01    0.0000000000e+00    7.0185000000e-01    1.2378000000e-03    2.7992000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0530000000e-03    7.4800000000e-03    8.2490000000e-04    1.8830000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0221000000e+00    1.0221000000e+00    0.0000000000e+00    3.2016000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.1980000000e-02    3.3542100000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2010000000e-01    0.0000000000e+00    9.9990000000e-01   -8.0456921440e-01    5.7370196800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2823700000e+03
                 799    5.0000000000e-01    3.7795916200e+08    3.1127000000e+07   -1.4924800000e+00    3.5469100000e+00    0.0000000000e+00    5.4586200800e-02    1.4068243900e-01    1.1937689770e-01    0.0000000000e+00    0.0000000000e+00    6.9429800000e+00    1.8798700000e+00    1.6954110000e+01    0.0000000000e+00    7.0164000000e-01    1.2723000000e-03    2.8009000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0530000000e-03    7.4800000000e-03    8.2490000000e-04    1.8800000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0180000000e+00    1.0180000000e+00    0.0000000000e+00    3.2016000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.7940000000e-02    3.3575800000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2019000000e-01    0.0000000000e+00    9.9990000000e-01   -8.0191419830e-01    5.4586200800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2830500000e+03
                 800    5.0000000000e-01    4.1276006100e+08    3.4801000000e+07   -1.4925600000e+00    3.5467000000e+00    0.0000000000e+00    5.4586200800e-02    1.5459899030e-01    1.2296415560e-01    0.0000000000e+00    0.0000000000e+00    6.9422200000e+00    1.8770800000e+00    1.6950440000e+01    0.0000000000e+00    7.0141000000e-01    1.2982000000e-03    2.8029000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0520000000e-03    7.4800000000e-03    8.2500000000e-04    1.8770000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0145000000e+00    1.0145000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.4460000000e-02    3.3606100000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2030000000e-01    0.0000000000e+00    9.9990000000e-01   -8.0191419830e-01    5.4586200800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2836900000e+03
                 801    5.0000000000e-01    4.5166864900e+08    3.8909000000e+07   -1.4926000000e+00    3.5465100000e+00    0.0000000000e+00    5.1793982400e-02    1.6488829960e-01    1.2296415560e-01    0.0000000000e+00    0.0000000000e+00    6.9415200000e+00    1.8746400000e+00    1.6947190000e+01    0.0000000000e+00    7.0116000000e-01    1.3217000000e-03    2.8052000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0520000000e-03    7.4800000000e-03    8.2500000000e-04    1.8750000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0117000000e+00    1.0117000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.1670000000e-02    3.3633800000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2042000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9922311250e-01    5.1793982400e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2842900000e+03
                 802    5.0000000000e-01    4.9516977300e+08    4.3501000000e+07   -1.4926200000e+00    3.5463400000e+00    0.0000000000e+00    5.1793982400e-02    1.7841283980e-01    1.2296415560e-01    0.0000000000e+00    0.0000000000e+00    6.9408700000e+00    1.8725200000e+00    1.6944300000e+01    0.0000000000e+00    7.0088000000e-01    1.3367000000e-03    2.8078000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0510000000e-03    7.4800000000e-03    8.2500000000e-04    1.8730000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0095000000e+00    1.0095000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -9.4900000000e-03    3.3659200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2055000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9922311250e-01    5.1793982400e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2849000000e+03
                 803    5.0000000000e-01    5.4380550800e+08    4.8636000000e+07   -1.4925900000e+00    3.5461900000e+00    0.0000000000e+00    4.8993517400e-02    1.9501092330e-01    1.2296415560e-01    0.0000000000e+00    0.0000000000e+00    6.9402700000e+00    1.8706300000e+00    1.6941680000e+01    0.0000000000e+00    7.0058000000e-01    1.3520000000e-03    2.8107000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0510000000e-03    7.4800000000e-03    8.2510000000e-04    1.8710000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0079000000e+00    1.0079000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -7.8700000000e-03    3.3683300000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2070000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9922311250e-01    4.8993517400e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2854700000e+03
                 804    5.0000000000e-01    5.9818191200e+08    5.4376000000e+07   -1.4925400000e+00    3.5460600000e+00    0.0000000000e+00    4.6184781400e-02    2.0832970060e-01    1.2653680060e-01    0.0000000000e+00    0.0000000000e+00    6.9396800000e+00    1.8689700000e+00    1.6939300000e+01    0.0000000000e+00    7.0024000000e-01    1.3592000000e-03    2.8140000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0500000000e-03    7.4800000000e-03    8.2510000000e-04    1.8690000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0066000000e+00    1.0066000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -6.6300000000e-03    3.3706400000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2086000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9649546720e-01    4.6184781400e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2860400000e+03
                 805    5.0000000000e-01    6.5897658100e+08    6.0795000000e+07   -1.4924200000e+00    3.5459400000e+00    0.0000000000e+00    4.3367750000e-02    2.2170541890e-01    1.2653680060e-01    0.0000000000e+00    0.0000000000e+00    6.9391100000e+00    1.8676300000e+00    1.6937240000e+01    0.0000000000e+00    6.9986000000e-01    1.3608000000e-03    2.8177000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0490000000e-03    7.4800000000e-03    8.2520000000e-04    1.8680000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0055000000e+00    1.0055000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -5.4600000000e-03    3.3729200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2104000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9649546720e-01    4.3367750000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2866400000e+03
                 806    5.0000000000e-01    7.2694708700e+08    6.7971000000e+07   -1.4922500000e+00    3.5458300000e+00    0.0000000000e+00    4.0542398700e-02    2.3485514680e-01    1.2653680060e-01    0.0000000000e+00    0.0000000000e+00    6.9385300000e+00    1.8665100000e+00    1.6935380000e+01    0.0000000000e+00    6.9944000000e-01    1.3588000000e-03    2.8220000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0490000000e-03    7.4800000000e-03    8.2520000000e-04    1.8670000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0047000000e+00    1.0047000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -4.6900000000e-03    3.3752400000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2124000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9649546720e-01    4.0542398700e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2872600000e+03
                 807    5.0000000000e-01    8.0294042200e+08    7.5993000000e+07   -1.4920400000e+00    3.5457300000e+00    0.0000000000e+00    3.4866637900e-02    2.4778270260e-01    1.2653680060e-01    0.0000000000e+00    0.0000000000e+00    6.9379300000e+00    1.8655000000e+00    1.6933600000e+01    0.0000000000e+00    6.9897000000e-01    1.3546000000e-03    2.8268000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0480000000e-03    7.4800000000e-03    8.2530000000e-04    1.8660000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0042000000e+00    1.0042000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -4.2000000000e-03    3.3776200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2147000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9373076550e-01    3.4866637900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2878600000e+03
                 808    5.0000000000e-01    8.8790355500e+08    8.4963000000e+07   -1.4917500000e+00    3.5456400000e+00    0.0000000000e+00    3.2016179100e-02    2.6049184010e-01    1.2653680060e-01    0.0000000000e+00    0.0000000000e+00    6.9372900000e+00    1.8647800000e+00    1.6932040000e+01    0.0000000000e+00    6.9843000000e-01    1.3356000000e-03    2.8323000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0470000000e-03    7.4800000000e-03    8.2540000000e-04    1.8650000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0036000000e+00    1.0036000000e+00    0.0000000000e+00    2.3414000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.6200000000e-03    3.3800900000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2172000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9373076550e-01    3.2016179100e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2884300000e+03
                 809    5.0000000000e-01    9.8289522400e+08    9.4992000000e+07   -1.4914400000e+00    3.5455500000e+00    0.0000000000e+00    2.6289980700e-02    2.7915406720e-01    1.2296415560e-01    0.0000000000e+00    0.0000000000e+00    6.9366100000e+00    1.8640900000e+00    1.6930440000e+01    0.0000000000e+00    6.9782000000e-01    1.3253000000e-03    2.8385000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0450000000e-03    7.4800000000e-03    8.2550000000e-04    1.8640000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0034000000e+00    1.0034000000e+00    0.0000000000e+00    2.3414000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.3900000000e-03    3.3827200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2201000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9373076550e-01    2.6289980700e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2892700000e+03
                 810    5.0000000000e-01    1.0890991400e+09    1.0620000000e+08   -1.4910900000e+00    3.5454600000e+00    0.0000000000e+00    2.0529908400e-02    2.9133316770e-01    1.2296415560e-01    0.0000000000e+00    0.0000000000e+00    6.9358600000e+00    1.8634300000e+00    1.6928800000e+01    0.0000000000e+00    6.9713000000e-01    1.3001000000e-03    2.8457000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0440000000e-03    7.4800000000e-03    8.2560000000e-04    1.8630000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0032000000e+00    1.0032000000e+00    0.0000000000e+00    2.3414000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -3.1900000000e-03    3.3855000000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2235000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9373076550e-01    2.0529908400e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2910900000e+03
                 811    5.0000000000e-01    1.2078387300e+09    1.1874000000e+08   -1.4906900000e+00    3.5453700000e+00    0.0000000000e+00    1.7637107000e-02    3.0330649530e-01    1.1937689770e-01    0.0000000000e+00    0.0000000000e+00    6.9350500000e+00    1.8629500000e+00    1.6927230000e+01    0.0000000000e+00    6.9633000000e-01    1.2681000000e-03    2.8540000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0420000000e-03    7.4800000000e-03    8.2570000000e-04    1.8630000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0029000000e+00    1.0029000000e+00    0.0000000000e+00    2.0530000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.9000000000e-03    3.3884200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2273000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9092850410e-01    1.7637107000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2934500000e+03
                 812    5.0000000000e-01    1.3405936200e+09    1.3275000000e+08   -1.4903200000e+00    3.5452700000e+00    0.0000000000e+00    1.1825847800e-02    3.1636498840e-01    1.1577496720e-01    0.0000000000e+00    0.0000000000e+00    6.9342300000e+00    1.8622600000e+00    1.6925400000e+01    0.0000000000e+00    6.9542000000e-01    1.2557000000e-03    2.8632000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0400000000e-03    7.4800000000e-03    8.2590000000e-04    1.8620000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0028000000e+00    1.0028000000e+00    2.0530000000e-02    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.8300000000e-03    3.3914600000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2316000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9092850410e-01    1.1825847800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2950900000e+03
